place_id,name,state,lga,lat,lon,use_for_reachability,anchor_source,anchor_status,anchor_lat,anchor_lon,road_snap_distance_m,road_snap_status,road_snap_highway,road_snap_road_name,input_lat,input_lon,gazetteer_type,gazetteer_lga,gazetteer_seen_types,area_sqkm,point_method,is_hub,place_type,loc_code,source,source_objectid,official_name_raw,graph_node,official_centre_lat,official_centre_lon,roadpoint_offset_m,graph_component_id,hub_component_candidate_count,all_component_candidate_count,mainland_filter_reason,gazetteer_ref_number,input_to_anchor_distance_m,road_snap_lat,road_snap_lon,road_snap_search_radius_m,road_snap_edge_u,road_snap_edge_v,road_snap_edge_key,road_snap_osmid,road_snap_edge_length_m,road_snap_used_avoided_road_type
qld_locality_3217,Gairloch,QLD,Hinchinbrook Shire,-18.61104860,146.17795150,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-18.61104860,146.17795150,0.0,snapped_to_nearest_usable_road,,,-18.6110486,146.1779515,,,LOCB,13.400966,road_node_inside_locality_hub_component,0,locality_road_representative_point,3217,qld_admin_boundaries_locality_boundary,1299,Gairloch,1263393,-18.6044458,146.1758255,810.9,0,5,5,,,0.0,-18.61104860,146.17795150,50.0,1263393,1263392,0,,39.4,false
qld_locality_1046,Garbutt,QLD,Townsville City,-19.26322829,146.76579526,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-19.26278000,146.76583000,49.9,snapped_to_nearest_usable_road,,,-19.2563714,146.7712790,SUB,Townsville City,SUB,11.958199,road_node_inside_locality_hub_component,0,locality_road_representative_point,1046,qld_admin_boundaries_locality_boundary,1389,Garbutt,1326744,-19.2562748,146.7711059,22.4,0,967,971,,46541,913.8,-19.26322829,146.76579526,50.0,1325059,1325864,0,,306.8,false
qld_locality_4766,Gargett,QLD,Mackay Regional,-21.15609850,148.76023190,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-21.15609850,148.76023190,0.0,snapped_to_nearest_usable_road,,,-21.1560985,148.7602319,,,LOCB,34.614216,road_node_inside_locality_hub_component,0,locality_road_representative_point,4766,qld_admin_boundaries_locality_boundary,782,Gargett,1375018,-21.1571943,148.7556386,527.8,0,40,40,,,0.0,-21.15609850,148.76023190,50.0,1334327,1375018,0,,1048.2,false
qld_locality_5371,Garnant,QLD,Rockhampton Regional,-23.16971740,150.26076090,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-23.16971740,150.26076090,0.0,snapped_to_nearest_usable_road,,,-23.1697174,150.2607609,,,LOCB,96.798604,road_node_inside_locality_hub_component,0,locality_road_representative_point,5371,qld_admin_boundaries_locality_boundary,783,Garnant,1076100,-23.1730805,150.2551947,741.5,0,11,11,,,0.0,-23.16971740,150.26076090,50.0,1076100,1076087,0,,2252.5,false
qld_locality_4802,Garners Beach,QLD,Cassowary Coast Regional,-17.81668400,146.10047570,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-17.81668400,146.10047570,0.0,snapped_to_nearest_usable_road,,,-17.8166840,146.1004757,,,BCH;LOCB,2.9393290000000003,road_node_inside_locality_hub_component,0,locality_road_representative_point,4802,qld_admin_boundaries_locality_boundary,784,Garners Beach,251622,-17.8145115,146.0986120,328.0,0,7,7,,,0.0,-17.81668400,146.10047570,50.0,251627,251622,0,,330.0,false
qld_locality_4803,Garradunga,QLD,Cassowary Coast Regional,-17.45808760,146.00513120,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-17.45808760,146.00513120,0.0,snapped_to_nearest_usable_road,,,-17.4580876,146.0051312,,,LOCB,8.101533,road_node_inside_locality_hub_component,0,locality_road_representative_point,4803,qld_admin_boundaries_locality_boundary,1455,Garradunga,268890,-17.4562686,146.0039152,251.8,0,11,11,,,0.0,-17.45808760,146.00513120,50.0,268890,268888,0,,392.4,false
qld_locality_1051,Gatton,QLD,Lockyer Valley Regional,-27.56107878,152.27544891,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.56111000,152.27556000,11.4,snapped_to_nearest_usable_road,,,-27.5659138,152.2802943,POPL,Lockyer Valley Regional,POPL;PRSH;LOCB,42.842530000000004,road_node_inside_locality_hub_component,0,locality_road_representative_point,1051,qld_admin_boundaries_locality_boundary,1457,Gatton,2382491,-27.5660029,152.2799655,38.3,0,638,638,,13496,709.3,-27.56107878,152.27544891,50.0,2374262,2374122,0,,108.0,false
qld_locality_1054,Gaven,QLD,Gold Coast City,-27.95233840,153.33340510,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.95233840,153.33340510,0.0,snapped_to_nearest_usable_road,,,-27.9523384,153.3334051,,,LOCB,6.670617,road_node_inside_locality_hub_component,0,locality_road_representative_point,1054,qld_admin_boundaries_locality_boundary,1458,Gaven,2962926,-27.9515374,153.3334382,101.0,0,157,157,,,0.0,-27.95233840,153.33340510,50.0,2962930,2962926,0,,90.8,false
qld_locality_1057,Gayndah,QLD,North Burnett Regional,-25.62443132,151.60804146,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-25.62444000,151.60806000,2.1,snapped_to_nearest_usable_road,,,-25.6236561,151.6394896,POPL,North Burnett Regional,POPL;PRSH;LOCB,68.131152,road_node_inside_locality_hub_component,0,locality_road_representative_point,1057,qld_admin_boundaries_locality_boundary,1459,Gayndah,1764539,-25.6268774,151.6370231,483.3,0,226,226,,13515,3152.3,-25.62443132,151.60804146,50.0,1764758,1763749,0,,64.2,false
qld_locality_4666,Gaythorne,QLD,Brisbane City,-27.41793240,152.98317960,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.41778000,152.98333000,22.5,snapped_to_nearest_usable_road,,,-27.4164924,152.9829041,SUB,Brisbane City,SUB,0.962485,road_node_inside_locality_hub_component,0,locality_road_representative_point,4666,qld_admin_boundaries_locality_boundary,1460,Gaythorne,3190273,-27.4163794,152.9833947,56.4,0,107,107,,44258,149.2,-27.41793240,152.98317960,50.0,3541626,3541705,0,,59.3,false
qld_locality_1058,Geebung,QLD,Brisbane City,-27.37059222,153.04832276,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.37056000,153.04833000,3.7,snapped_to_nearest_usable_road,,,-27.3716105,153.0463904,SUB,Brisbane City,SUB,3.760822,road_node_inside_locality_hub_component,0,locality_road_representative_point,1058,qld_admin_boundaries_locality_boundary,1461,Geebung,3237873,-27.3723733,153.0459987,105.1,0,366,366,,48302,224.3,-27.37059222,153.04832276,50.0,3558027,3558014,1,,51.5,false
qld_locality_1060,Geham,QLD,Toowoomba Regional,-27.39078510,151.99391220,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.39078510,151.99391220,0.0,snapped_to_nearest_usable_road,,,-27.3907851,151.9939122,,,PRSH;LOCB,47.354356,road_node_inside_locality_hub_component,0,locality_road_representative_point,1060,qld_admin_boundaries_locality_boundary,1462,Geham,1812433,-27.3886230,151.9917878,359.7,0,75,75,,,0.0,-27.39078510,151.99391220,50.0,1812433,1812440,0,,1003.3,false
qld_locality_3341,Georgetown,QLD,Etheridge Shire,-18.29223333,143.54822024,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-18.29222000,143.54806000,17.0,snapped_to_nearest_usable_road,,,-18.2935809,143.3819257,POPL,Etheridge Shire,POPL;PRSH;LOCB,4377.128335,road_node_inside_locality_hub_component,0,locality_road_representative_point,3341,qld_admin_boundaries_locality_boundary,1464,Georgetown,338960,-18.2431731,143.3764508,5940.5,0,141,141,,13605,17540.4,-18.29223333,143.54822024,50.0,351130,118955,0,,219.9,false
qld_locality_4804,Germantown,QLD,Cassowary Coast Regional,-17.64017610,145.96284120,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-17.64017610,145.96284120,0.0,snapped_to_nearest_usable_road,,,-17.6401761,145.9628412,,,LOCB,6.2728980000000005,road_node_inside_locality_hub_component,0,locality_road_representative_point,4804,qld_admin_boundaries_locality_boundary,1561,Germantown,270451,-17.6427099,145.9662330,479.8,0,11,11,,,0.0,-17.64017610,145.96284120,50.0,270443,270451,0,,419.6,false
qld_locality_5117,Gilldora,QLD,Gympie Regional,-26.29686380,152.67625500,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-26.29686380,152.67625500,0.0,snapped_to_nearest_usable_road,,,-26.2968638,152.6762550,,,LOCB,3.895065,road_node_inside_locality_hub_component,0,locality_road_representative_point,5117,qld_admin_boundaries_locality_boundary,1657,Gilldora,1966034,-26.2999016,152.6769137,384.3,0,12,12,,,0.0,-26.29686380,152.67625500,50.0,1966034,1966498,0,,1017.8,false
qld_locality_1071,Gilston,QLD,Gold Coast City,-28.02765700,153.31237320,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-28.02765700,153.31237320,0.0,snapped_to_nearest_usable_road,,,-28.0276570,153.3123732,,,PRSH;LOCB,9.448146,road_node_inside_locality_hub_component,0,locality_road_representative_point,1071,qld_admin_boundaries_locality_boundary,1658,Gilston,2907762,-28.0288468,153.3128777,160.2,0,139,139,,,0.0,-28.02765700,153.31237320,50.0,2907754,2907762,0,,358.9,false
qld_locality_1073,Gin Gin,QLD,Bundaberg Regional,-24.99088645,151.95590119,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-24.99083000,151.95583000,9.5,snapped_to_nearest_usable_road,,,-24.9779168,151.9479354,POPL,Bundaberg Regional,POPL;PRSH;LOCB,33.864724,road_node_inside_locality_hub_component,0,locality_road_representative_point,1073,qld_admin_boundaries_locality_boundary,1545,Gin Gin,1750908,-24.9768397,151.9525903,534.8,0,234,234,,13801,1641.6,-24.99088645,151.95590119,50.0,1741043,1741090,0,,30.3,false
qld_locality_1076,Giru,QLD,Burdekin Shire,-19.51250611,147.10727772,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-19.51250000,147.10722000,6.1,snapped_to_nearest_usable_road,,,-19.4801348,147.1508713,POPL,Burdekin Shire,POPL;LOCB,77.789376,road_node_inside_locality_hub_component,0,locality_road_representative_point,1076,qld_admin_boundaries_locality_boundary,1550,Giru,746973,-19.4811495,147.1341587,1864.3,0,42,42,,13850,5821.3,-19.51250611,147.10727772,50.0,750065,750062,0,,58.0,false
qld_locality_4359,Givelda,QLD,Bundaberg Regional,-24.99095660,152.15038800,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-24.99095660,152.15038800,0.0,snapped_to_nearest_usable_road,,,-24.9909566,152.1503880,,,LOCB,9.319418,road_node_inside_locality_hub_component,0,locality_road_representative_point,4359,qld_admin_boundaries_locality_boundary,1551,Givelda,1751429,-24.9905303,152.1498784,77.2,0,5,5,,,0.0,-24.99095660,152.15038800,50.0,1407046,1751429,0,,373.6,false
qld_locality_5461,Gladfield,QLD,Southern Downs Regional,-28.06139740,152.18711250,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-28.06139740,152.18711250,0.0,snapped_to_nearest_usable_road,,,-28.0613974,152.1871125,,,PRSH;LOCB,35.793856999999996,road_node_inside_locality_hub_component,0,locality_road_representative_point,5461,qld_admin_boundaries_locality_boundary,1637,Gladfield,2558880,-28.0646476,152.1791911,972.5,0,21,21,,,0.0,-28.06139740,152.18711250,50.0,2558880,2558207,0,,1434.5,false
qld_locality_5724,Gladstone Central,QLD,Gladstone Regional,-23.84184558,151.24833899,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-23.84167000,151.24806000,34.3,snapped_to_nearest_usable_road,,,-23.8408194,151.2461937,SUB,Gladstone Regional,SUB,3.0992610000000003,road_node_inside_locality_hub_component,0,locality_road_representative_point,5724,qld_admin_boundaries_locality_boundary,1638,Gladstone Central,1399301,-23.8414296,151.2461486,74.4,0,286,286,,46724,212.1,-23.84184558,151.24833899,50.0,916250,916252,0,,189.2,false
qld_locality_3437,Glamorgan Vale,QLD,Somerset Regional,-27.51466162,152.63222838,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.51451743,152.63246608,28.3,snapped_to_nearest_usable_road,,,-27.5131931,152.6184568,POPL,Somerset Regional,POPL;LOCB,29.22131,road_node_inside_locality_hub_component,0,locality_road_representative_point,3437,qld_admin_boundaries_locality_boundary,1233,Glamorgan Vale,2385734,-27.5109231,152.6192715,299.0,0,149,151,,13877,1389.4,-27.51466162,152.63222838,50.0,2395345,2395344,0,,43.5,false
qld_locality_1082,Glan Devon,QLD,South Burnett Regional,-26.62048200,152.03016710,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-26.62048200,152.03016710,0.0,snapped_to_nearest_usable_road,,,-26.6204820,152.0301671,,,LOCB,34.550174,road_node_inside_locality_hub_component,0,locality_road_representative_point,1082,qld_admin_boundaries_locality_boundary,1616,Glan Devon,1842776,-26.6175588,152.0222580,952.7,0,44,44,,,0.0,-26.62048200,152.03016710,50.0,1842753,1842776,0,,2110.0,false
qld_locality_4508,Glanmire,QLD,Gympie Regional,-26.22813620,152.69553620,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-26.22813620,152.69553620,0.0,snapped_to_nearest_usable_road,,,-26.2281362,152.6955362,,,PRSH;LOCB,2.219737,road_node_inside_locality_hub_component,0,locality_road_representative_point,4508,qld_admin_boundaries_locality_boundary,1617,Glanmire,1970577,-26.2282899,152.6958636,41.1,0,44,44,,,0.0,-26.22813620,152.69553620,50.0,1970973,1970577,0,,100.3,false
qld_locality_1086,Glass House Mountains,QLD,Sunshine Coast Regional,-26.89748808,152.95135521,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-26.89750000,152.95139000,3.7,snapped_to_nearest_usable_road,,,-26.9019212,152.9237941,POPL,Sunshine Coast Regional,POPL;MTS;LOCB,73.116608,road_node_inside_locality_hub_component,0,locality_road_representative_point,1086,qld_admin_boundaries_locality_boundary,1618,Glass House Mountains,1824203,-26.9042884,152.9302192,773.9,0,387,387,,13887,2780.3,-26.89748808,152.95135521,50.0,1823942,2139550,0,,129.8,false
qld_locality_1091,Glastonbury,QLD,Gympie Regional,-26.21324582,152.51968957,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-26.21306000,152.51972000,21.1,snapped_to_nearest_usable_road,,,-26.2004863,152.5286948,POPL,Gympie Regional,POPL;PRSH;LOCB,73.649365,road_node_inside_locality_hub_component,0,locality_road_representative_point,1091,qld_admin_boundaries_locality_boundary,1619,Glastonbury,1902562,-26.1944098,152.5273404,768.8,0,36,36,,13893,1660.3,-26.21324582,152.51968957,50.0,1882411,1882737,0,,1159.7,false
qld_locality_1092,Glen Allyn,QLD,Tablelands Regional,-17.37296190,145.67118620,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-17.37296190,145.67118620,0.0,snapped_to_nearest_usable_road,,,-17.3729619,145.6711862,,,LOCB,40.406303,road_node_inside_locality_hub_component,0,locality_road_representative_point,1092,qld_admin_boundaries_locality_boundary,1621,Glen Allyn,229819,-17.3768405,145.6724369,473.4,0,40,40,,,0.0,-17.37296190,145.67118620,50.0,229819,229485,0,,321.6,false
qld_locality_5338,Glen Aplin,QLD,Southern Downs Regional,-28.73833460,151.87762410,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-28.73833460,151.87762410,0.0,snapped_to_nearest_usable_road,,,-28.7383346,151.8776241,,,LOCB,38.480410000000006,road_node_inside_locality_hub_component,0,locality_road_representative_point,5338,qld_admin_boundaries_locality_boundary,1622,Glen Aplin,2322324,-28.7386864,151.8782017,78.3,0,117,117,,,0.0,-28.73833460,151.87762410,50.0,2322213,2322324,0,,64.6,false
qld_locality_3560,Glen Boughton,QLD,Cairns Regional,-16.94211940,145.82590650,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-16.94211940,145.82590650,0.0,snapped_to_nearest_usable_road,,,-16.9421194,145.8259065,,,LOCB,5.6364730000000005,road_node_inside_locality_hub_component,0,locality_road_representative_point,3560,qld_admin_boundaries_locality_boundary,1639,Glen Boughton,297834,-16.9430836,145.8267658,147.4,0,5,5,,,0.0,-16.94211940,145.82590650,50.0,297834,256212,0,,599.2,false
qld_locality_3998,Glen Cairn,QLD,Lockyer Valley Regional,-27.60923100,152.33064670,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.60923100,152.33064670,0.0,snapped_to_nearest_usable_road,,,-27.6092310,152.3306467,,,LOCB,14.903597999999999,road_node_inside_locality_hub_component,0,locality_road_representative_point,3998,qld_admin_boundaries_locality_boundary,1640,Glen Cairn,2441068,-27.6132867,152.3310266,511.3,0,15,15,,,0.0,-27.60923100,152.33064670,50.0,2441094,2441068,0,,2537.5,false
qld_locality_1093,Glen Eden,QLD,Gladstone Regional,-23.90180583,151.26757892,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-23.90194000,151.26722000,39.2,snapped_to_nearest_usable_road,,,-23.9016993,151.2651249,SUB,Gladstone Regional,SUB,6.980554000000001,road_node_inside_locality_hub_component,0,locality_road_representative_point,1093,qld_admin_boundaries_locality_boundary,1642,Glen Eden,1485846,-23.9019110,151.2651108,25.8,0,183,183,,47296,214.7,-23.90180583,151.26757892,50.0,1485806,1485834,0,,186.3,false
qld_locality_5328,Glen Niven,QLD,Southern Downs Regional,-28.58591250,151.98098610,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-28.58591250,151.98098610,0.0,snapped_to_nearest_usable_road,,,-28.5859125,151.9809861,,,LOCB,8.538409999999999,road_node_inside_locality_hub_component,0,locality_road_representative_point,5328,qld_admin_boundaries_locality_boundary,1560,Glen Niven,2293858,-28.5862145,151.9746564,705.7,0,7,7,,,0.0,-28.58591250,151.98098610,50.0,2293850,2293858,0,,1222.3,false
qld_locality_5530,Glencoe,QLD,Toowoomba Regional,-27.45881190,151.85937620,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.45881190,151.85937620,0.0,snapped_to_nearest_usable_road,,,-27.4588119,151.8593762,,,PRSH;LOCB,18.955924,road_node_inside_locality_hub_component,0,locality_road_representative_point,5530,qld_admin_boundaries_locality_boundary,1245,Glencoe,1850308,-27.4620426,151.8624346,529.3,0,32,32,,,0.0,-27.45881190,151.85937620,50.0,1850308,1850327,0,,1421.8,false
qld_locality_1103,Glenden,QLD,Isaac Regional,-21.35390527,148.11467880,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-21.35389000,148.11472000,4.6,snapped_to_nearest_usable_road,,,-21.3487771,148.1191468,POPL,Isaac Regional,POPL;LOCB,365.242129,road_node_inside_locality_hub_component,0,locality_road_representative_point,1103,qld_admin_boundaries_locality_boundary,1277,Glenden,1369112,-21.3475950,148.1189591,142.8,0,160,160,,13950,730.3,-21.35390527,148.11467880,50.0,754967,754969,0,,135.5,false
qld_locality_3934,Gleneagle,QLD,Scenic Rim Regional,-27.93873510,152.97052780,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.93873510,152.97052780,0.0,snapped_to_nearest_usable_road,,,-27.9387351,152.9705278,,,LOCB,31.205952,road_node_inside_locality_hub_component,0,locality_road_representative_point,3934,qld_admin_boundaries_locality_boundary,1278,Gleneagle,1621246,-27.9405649,152.9620300,973.7,0,182,182,,,0.0,-27.93873510,152.97052780,50.0,1621243,1621246,0,,455.8,false
